FirstName,LastName,BillingCountry,BillingCity,billingState,Sale_FirstName,Sale_LastName,salesMade,ArtistName,AlbumName,GenreName,trackSales,invoiceSales
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Lenny Kravitz,Greatest Hits,Reggae,0.99,13.86
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Paul D'Ianno,The Beast Live,Rock,0.99,13.86
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Pearl Jam,Riot Act,Rock,0.99,13.86
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Pearl Jam,Ten,Rock,0.99,13.86
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Pink Floyd,Dark Side Of The Moon,Rock,0.99,13.86
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833.0400000000016,Queen,Greatest Hits I,Rock,0.99,13.86
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Legião Urbana,Mais Do Mesmo,Latin,0.99,13.86
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Lenny Kravitz,Greatest Hits,Rock,0.99,13.86
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Latin,0.99,13.86
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Men At Work,The Best Of Men At Work,Rock,0.99,13.86
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Metallica,Black Album,Metal,0.99,13.86
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833.0400000000016,Metallica,Garage Inc. (Disc 2),Metal,0.99,13.86
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Led Zeppelin,Physical Graffiti [Disc 2],Rock,0.99,13.86
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Led Zeppelin,The Song Remains The Same (Disc 1),Rock,0.99,13.86
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Lenny Kravitz,Greatest Hits,Rock,0.99,13.86
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Marillion,Misplaced Childhood,Rock,0.99,13.86
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Antônio Carlos Jobim,Warner 25 Anos,Jazz,0.99,13.86
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Audioslave,Out Of Exile,Alternative & Punk,0.99,13.86
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,0.99,13.86
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,0.99,13.86
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833.0400000000016,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,13.86
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833.0400000000016,Eric Clapton,Unplugged,Latin,0.99,13.86
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833.0400000000016,Foo Fighters,In Your Honor [Disc 2],Rock,0.99,13.86
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833.0400000000016,Foo Fighters,One By One,Alternative & Punk,0.99,13.86
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833.0400000000016,Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,0.99,13.86
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833.0400000000016,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,0.99,13.86
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833.0400000000016,Godsmack,Faceless,Metal,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Jimi Hendrix,Are You Experienced?,Rock,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Joe Satriani,Surfing with the Alien (Remastered),Rock,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Jota Quest,Jota Quest-1995,Latin,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Judas Priest,Living After Midnight,Metal,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Led Zeppelin,Coda,Rock,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Led Zeppelin,Houses Of The Holy,Rock,0.99,13.86
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833.0400000000016,Led Zeppelin,In Through The Out Door,Rock,0.99,13.86
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Chico Science & Nação Zumbi,Afrociberdelia,Latin,0.99,13.86
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Cidade Negra,Cidade Negra - Hits,Reggae,0.99,13.86
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Cláudio Zoli,Na Pista,Latin,0.99,13.86
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Frank Zappa & Captain Beefheart,Bongo Fury,Rock,0.99,13.86
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,0.99,13.86
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833.0400000000016,Marcos Valle,Chill: Brazil (Disc 1),Latin,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Rock,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Machine Head,Rock,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Purpendicular,Rock,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Slaves And Masters,Rock,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Stormbringer,Rock,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,The Battle Rages On,Rock,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Dennis Chambers,Outbreak,Jazz,0.99,13.86
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833.0400000000016,Djavan,Djavan Ao Vivo - Vol. 1,Latin,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Deep Purple,Come Taste The Band,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Deep Purple,Fireball,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Deep Purple,Machine Head,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Deep Purple,Purpendicular,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Deep Purple,Slaves And Masters,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Deep Purple,Stormbringer,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,0.99,13.86
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833.0400000000016,Dennis Chambers,Outbreak,Jazz,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Come Taste The Band,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Deep Purple In Rock,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Fireball,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Machine Head,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Purpendicular,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Slaves And Masters,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,Stormbringer,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,The Battle Rages On,Rock,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Dennis Chambers,Outbreak,Jazz,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Djavan,Djavan Ao Vivo - Vol. 02,Latin,0.99,13.86
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833.0400000000016,Djavan,Djavan Ao Vivo - Vol. 1,Latin,0.99,13.86
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Latin,0.99,13.86
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Marillion,Misplaced Childhood,Rock,0.99,13.86
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Men At Work,The Best Of Men At Work,Rock,0.99,13.86
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Metallica,Black Album,Metal,0.99,13.86
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Metallica,Kill 'Em All,Metal,0.99,13.86
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833.0400000000016,Metallica,Load,Metal,0.99,13.86
Puja,Srivastava,India,Bangalore,State is Unknown,Jane,Peacock,833.0400000000016,Deep Purple,MK III The Final Concerts [Disc 1],Rock,0.99,13.86
Puja,Srivastava,India,Bangalore,State is Unknown,Jane,Peacock,833.0400000000016,Ed Motta,The Best of Ed Motta,Latin,0.99,13.86
Puja,Srivastava,India,Bangalore,State is Unknown,Jane,Peacock,833.0400000000016,Led Zeppelin,Physical Graffiti [Disc 1],Rock,0.99,13.86
Puja,Srivastava,India,Bangalore,State is Unknown,Jane,Peacock,833.0400000000016,Miles Davis,The Essential Miles Davis [Disc 2],Jazz,0.99,13.86
Puja,Srivastava,India,Bangalore,State is Unknown,Jane,Peacock,833.0400000000016,Os Mutantes,Minha História,Alternative & Punk,0.99,13.86
Puja,Srivastava,India,Bangalore,State is Unknown,Jane,Peacock,833.0400000000016,Various Artists,Sambas De Enredo 2001,Latin,0.99,13.86
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,Lenny Kravitz,Greatest Hits,Rock,0.99,13.86
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,Rush,Retrospective I (1974-1980),Rock,0.99,13.86
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,Santana,Santana - As Years Go By,Rock,0.99,13.86
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,Santana,Santana Live,Rock,0.99,13.86
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,Skank,O Samba Poconé,Rock,0.99,13.86
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833.0400000000016,Soundgarden,A-Sides,Rock,0.99,13.86
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833.0400000000016,Motörhead,Ace Of Spades,Metal,0.99,13.86
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833.0400000000016,Mötley Crüe,Motley Crue Greatest Hits,Metal,0.99,13.86
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833.0400000000016,O Terço,Compositores,Rock,0.99,13.86
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833.0400000000016,Os Paralamas Do Sucesso,Acústico MTV,Latin,0.99,13.86
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833.0400000000016,UB40,UB40 The Best Of - Volume Two [UK],Reggae,0.99,13.86
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833.0400000000016,Van Halen,Diver Down,Rock,0.99,13.86
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833.0400000000016,Van Halen,Van Halen III,Rock,0.99,13.86
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833.0400000000016,Velvet Revolver,Contraband,Rock,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Deep Purple,Purpendicular,Rock,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Deep Purple,Slaves And Masters,Rock,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Deep Purple,Stormbringer,Rock,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Deep Purple,The Battle Rages On,Rock,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Dennis Chambers,Outbreak,Jazz,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Djavan,Djavan Ao Vivo - Vol. 02,Latin,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Elis Regina,Elis Regina-Minha História,Latin,0.99,13.86
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833.0400000000016,Eric Clapton,Unplugged,Blues,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Antônio Carlos Jobim,Warner 25 Anos,Jazz,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Apocalyptica,Plays Metallica By Four Cellos,Metal,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Audioslave,Out Of Exile,Alternative & Punk,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,BackBeat,BackBeat Soundtrack,Rock And Roll,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Black Sabbath,Black Sabbath,Metal,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,13.86
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833.0400000000016,Body Count,Body Count,Alternative & Punk,0.99,13.86
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Motörhead,Ace Of Spades,Metal,0.99,13.86
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Mônica Marianno,Demorou...,World,0.99,13.86
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Nirvana,Nevermind,Rock,0.99,13.86
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Olodum,Olodum,Latin,0.99,13.86
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775.4000000000005,Os Paralamas Do Sucesso,Arquivo II,Latin,0.99,13.86
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Chico Buarque,Minha Historia,Latin,0.99,13.86
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,David Coverdale,Into The Light,Rock,0.99,13.86
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Deep Purple,MK III The Final Concerts [Disc 1],Rock,0.99,13.86
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Miles Davis,The Essential Miles Davis [Disc 1],Jazz,0.99,13.86
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Miles Davis,The Essential Miles Davis [Disc 2],Jazz,0.99,13.86
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Santana,Supernatural,Rock,0.99,13.86
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775.4000000000005,The Doors,The Doors,Rock,0.99,13.86
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775.4000000000005,The Police,The Police Greatest Hits,Rock,0.99,13.86
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775.4000000000005,The Rolling Stones,No Security,Rock,0.99,13.86
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775.4000000000005,The Tea Party,Transmission,Alternative & Punk,0.99,13.86
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Deep Purple,MK III The Final Concerts [Disc 1],Rock,0.99,13.86
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Deep Purple,The Final Concerts (Disc 2),Rock,0.99,13.86
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Miles Davis,The Essential Miles Davis [Disc 1],Jazz,0.99,13.86
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Miles Davis,The Essential Miles Davis [Disc 2],Jazz,0.99,13.86
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Os Mutantes,Minha História,Alternative & Punk,0.99,13.86
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Santana,Supernatural,Rock,0.99,13.86
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Faith No More,King For A Day Fool For A Lifetime,Rock,0.99,13.86
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Faith No More,The Real Thing,Alternative & Punk,0.99,13.86
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Foo Fighters,In Your Honor [Disc 1],Rock,0.99,13.86
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Foo Fighters,In Your Honor [Disc 2],Rock,0.99,13.86
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Foo Fighters,One By One,Alternative & Punk,0.99,13.86
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775.4000000000005,Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,0.99,13.86
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,0.99,13.86
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Ed Motta,The Best of Ed Motta,Latin,0.99,13.86
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Miles Davis,The Essential Miles Davis [Disc 2],Jazz,0.99,13.86
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,0.99,13.86
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775.4000000000005,Various Artists,Sambas De Enredo 2001,Latin,0.99,13.86
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Page & Plant,Walking Into Clarksdale,Rock,0.99,13.86
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Paul D'Ianno,The Beast Live,Rock,0.99,13.86
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Pearl Jam,Pearl Jam,Alternative & Punk,0.99,13.86
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Pearl Jam,Ten,Rock,0.99,13.86
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Pearl Jam,Vs.,Rock,0.99,13.86
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775.4000000000005,Pink Floyd,Dark Side Of The Moon,Rock,0.99,13.86
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775.4000000000005,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,0.99,13.86
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775.4000000000005,Marillion,Misplaced Childhood,Rock,0.99,13.86
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775.4000000000005,Men At Work,The Best Of Men At Work,Rock,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Brave New World,Rock,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Fear Of The Dark,Rock,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Iron Maiden,Blues,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Killers,Heavy Metal,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Live At Donington 1992 (Disc 1),Rock,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,No Prayer For The Dying,Metal,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Piece Of Mind,Metal,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Powerslave,Metal,0.99,13.86
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775.4000000000005,Iron Maiden,Rock In Rio [CD1],Metal,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Aerosmith,Big Ones,Rock,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Alice In Chains,Facelift,Rock,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Apocalyptica,Plays Metallica By Four Cellos,Metal,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Audioslave,Audioslave,Rock,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Audioslave,Out Of Exile,Alternative & Punk,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,0.99,13.86
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775.4000000000005,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,BackBeat,BackBeat Soundtrack,Rock And Roll,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Black Sabbath,Black Sabbath,Metal,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Bruce Dickinson,Chemical Wedding,Metal,0.99,13.86
John,Gordon,USA,Boston,MA,Margaret,Park,775.4000000000005,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,0.99,13.86
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,JET,Get Born,Alternative & Punk,0.99,13.86
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,0.99,13.86
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,Joe Satriani,Surfing with the Alien (Remastered),Rock,0.99,13.86
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,Jota Quest,Jota Quest-1995,Latin,0.99,13.86
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,Judas Priest,Living After Midnight,Metal,0.99,13.86
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775.4000000000005,Kiss,Unplugged [Live],Rock,0.99,13.86
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775.4000000000005,Red Hot Chili Peppers,Blood Sugar Sex Magik,Alternative & Punk,0.99,13.86
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775.4000000000005,Red Hot Chili Peppers,By The Way,Rock,0.99,13.86
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775.4000000000005,Santana,Santana - As Years Go By,Rock,0.99,13.86
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775.4000000000005,Skank,Maquinarama,Rock,0.99,13.86
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775.4000000000005,Skank,O Samba Poconé,Rock,0.99,13.86
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775.4000000000005,Smashing Pumpkins,Rotten Apples: Greatest Hits,Alternative & Punk,0.99,13.86
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775.4000000000005,Iron Maiden,A Matter of Life and Death,Rock,0.99,13.86
