FirstName,LastName,BillingCountry,BillingCity,billingState,Sale_FirstName,Sale_LastName,salesMade,ArtistName,AlbumName,GenreName,trackSales,invoiceSales,monthBucket
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833,Deep Purple,The Battle Rages On,Rock,0.99,13.86,July
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833,Dennis Chambers,Outbreak,Jazz,0.99,13.86,July
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833,Djavan,Djavan Ao Vivo - Vol. 1,Latin,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Antônio Carlos Jobim,Warner 25 Anos,Jazz,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Apocalyptica,Plays Metallica By Four Cellos,Metal,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Audioslave,Out Of Exile,Alternative & Punk,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,BackBeat,BackBeat Soundtrack,Rock And Roll,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Black Sabbath,Black Sabbath,Metal,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,13.86,July
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Body Count,Body Count,Alternative & Punk,0.99,13.86,July
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Deep Purple,Come Taste The Band,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Deep Purple,Fireball,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Deep Purple,Machine Head,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Deep Purple,Purpendicular,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Deep Purple,Slaves And Masters,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Deep Purple,Stormbringer,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,0.99,13.86,Febuary
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Dennis Chambers,Outbreak,Jazz,0.99,13.86,Febuary
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Lenny Kravitz,Greatest Hits,Rock,0.99,13.86,Febuary
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Rush,Retrospective I (1974-1980),Rock,0.99,13.86,Febuary
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Santana,Santana - As Years Go By,Rock,0.99,13.86,Febuary
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Santana,Santana Live,Rock,0.99,13.86,Febuary
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Skank,O Samba Poconé,Rock,0.99,13.86,Febuary
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Soundgarden,A-Sides,Rock,0.99,13.86,Febuary
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Chico Science & Nação Zumbi,Afrociberdelia,Latin,0.99,13.86,December
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Cidade Negra,Cidade Negra - Hits,Reggae,0.99,13.86,December
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Cláudio Zoli,Na Pista,Latin,0.99,13.86,December
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Frank Zappa & Captain Beefheart,Bongo Fury,Rock,0.99,13.86,December
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,0.99,13.86,December
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Marcos Valle,Chill: Brazil (Disc 1),Latin,0.99,13.86,December
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833,Motörhead,Ace Of Spades,Metal,0.99,13.86,December
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833,Mötley Crüe,Motley Crue Greatest Hits,Metal,0.99,13.86,December
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833,O Terço,Compositores,Rock,0.99,13.86,December
Roberto,Almeida,Brazil,Rio de Janeiro,RJ,Jane,Peacock,833,Os Paralamas Do Sucesso,Acústico MTV,Latin,0.99,13.86,December
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833,UB40,UB40 The Best Of - Volume Two [UK],Reggae,0.99,13.86,December
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833,Van Halen,Diver Down,Rock,0.99,13.86,December
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833,Van Halen,Van Halen III,Rock,0.99,13.86,December
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833,Velvet Revolver,Contraband,Rock,0.99,13.86,December
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833,Eric Clapton,Unplugged,Latin,0.99,13.86,August
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833,Foo Fighters,In Your Honor [Disc 2],Rock,0.99,13.86,August
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833,Foo Fighters,One By One,Alternative & Punk,0.99,13.86,August
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833,Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,0.99,13.86,August
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,0.99,13.86,August
Fynn,Zimmermann,Germany,Frankfurt,State is Unknown,Jane,Peacock,833,Godsmack,Faceless,Metal,0.99,13.86,August
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Lulu Santos,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Latin,0.99,13.86,August
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Marillion,Misplaced Childhood,Rock,0.99,13.86,August
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Men At Work,The Best Of Men At Work,Rock,0.99,13.86,August
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Metallica,Black Album,Metal,0.99,13.86,August
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Metallica,Kill 'Em All,Metal,0.99,13.86,August
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Metallica,Load,Metal,0.99,13.86,August
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Antônio Carlos Jobim,Warner 25 Anos,Jazz,0.99,13.86,April
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Audioslave,Out Of Exile,Alternative & Punk,0.99,13.86,April
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86,April
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,0.99,13.86,April
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,0.99,13.86,April
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Deep Purple,Purpendicular,Rock,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Deep Purple,Slaves And Masters,Rock,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Deep Purple,Stormbringer,Rock,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Deep Purple,The Battle Rages On,Rock,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Dennis Chambers,Outbreak,Jazz,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Djavan,Djavan Ao Vivo - Vol. 02,Latin,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Elis Regina,Elis Regina-Minha História,Latin,0.99,13.86,April
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Eric Clapton,Unplugged,Blues,0.99,13.86,April
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Motörhead,Ace Of Spades,Metal,0.99,13.86,September
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Mônica Marianno,Demorou...,World,0.99,13.86,September
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Nirvana,Nevermind,Rock,0.99,13.86,September
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Olodum,Olodum,Latin,0.99,13.86,September
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Os Paralamas Do Sucesso,Arquivo II,Latin,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Brave New World,Rock,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Fear Of The Dark,Rock,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Iron Maiden,Blues,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Killers,Heavy Metal,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Live At Donington 1992 (Disc 1),Rock,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,No Prayer For The Dying,Metal,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Piece Of Mind,Metal,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Powerslave,Metal,0.99,13.86,September
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Iron Maiden,Rock In Rio [CD1],Metal,0.99,13.86,September
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,The Black Crowes,Live [Disc 2],Blues,0.99,13.86,October
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,The Doors,The Doors,Rock,0.99,13.86,October
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Rock,0.99,13.86,October
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,The Rolling Stones,No Security,Rock,0.99,13.86,October
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Aerosmith,Big Ones,Rock,0.99,13.86,November
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Alice In Chains,Facelift,Rock,0.99,13.86,November
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Apocalyptica,Plays Metallica By Four Cellos,Metal,0.99,13.86,November
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Audioslave,Audioslave,Rock,0.99,13.86,November
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Audioslave,Out Of Exile,Alternative & Punk,0.99,13.86,November
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86,November
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,0.99,13.86,November
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,0.99,13.86,November
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Rush,Retrospective I (1974-1980),Rock,0.99,13.86,November
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Santana,Santana Live,Rock,0.99,13.86,November
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Skank,Maquinarama,Rock,0.99,13.86,November
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Skank,O Samba Poconé,Rock,0.99,13.86,November
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Spyro Gyra,Morning Dance,Jazz,0.99,13.86,November
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Stevie Ray Vaughan & Double Trouble,In Step,Blues,0.99,13.86,November
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775,The Doors,The Doors,Rock,0.99,13.86,March
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775,The Police,The Police Greatest Hits,Rock,0.99,13.86,March
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775,The Rolling Stones,No Security,Rock,0.99,13.86,March
Daan,Peeters,Belgium,Brussels,State is Unknown,Margaret,Park,775,The Tea Party,Transmission,Alternative & Punk,0.99,13.86,March
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Faith No More,King For A Day Fool For A Lifetime,Rock,0.99,13.86,March
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Faith No More,The Real Thing,Alternative & Punk,0.99,13.86,March
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Foo Fighters,In Your Honor [Disc 1],Rock,0.99,13.86,March
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Foo Fighters,In Your Honor [Disc 2],Rock,0.99,13.86,March
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Foo Fighters,One By One,Alternative & Punk,0.99,13.86,March
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,0.99,13.86,March
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,0.99,13.86,March
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Ed Motta,The Best of Ed Motta,Latin,0.99,13.86,March
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Miles Davis,The Essential Miles Davis [Disc 2],Jazz,0.99,13.86,March
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,0.99,13.86,March
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Various Artists,Sambas De Enredo 2001,Latin,0.99,13.86,March
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,Latin,0.99,13.86,March
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Marillion,Misplaced Childhood,Rock,0.99,13.86,March
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Men At Work,The Best Of Men At Work,Rock,0.99,13.86,March
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,Deep Purple,MK III The Final Concerts [Disc 1],Rock,0.99,13.86,June
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,Deep Purple,The Final Concerts (Disc 2),Rock,0.99,13.86,June
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,Miles Davis,The Essential Miles Davis [Disc 1],Jazz,0.99,13.86,June
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,Miles Davis,The Essential Miles Davis [Disc 2],Jazz,0.99,13.86,June
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,Os Mutantes,Minha História,Alternative & Punk,0.99,13.86,June
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,Santana,Supernatural,Rock,0.99,13.86,June
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Red Hot Chili Peppers,Blood Sugar Sex Magik,Alternative & Punk,0.99,13.86,June
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Red Hot Chili Peppers,By The Way,Rock,0.99,13.86,June
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Santana,Santana - As Years Go By,Rock,0.99,13.86,June
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Skank,Maquinarama,Rock,0.99,13.86,June
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Skank,O Samba Poconé,Rock,0.99,13.86,June
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Smashing Pumpkins,Rotten Apples: Greatest Hits,Alternative & Punk,0.99,13.86,June
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Chico Buarque,Minha Historia,Latin,0.99,13.86,January
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,David Coverdale,Into The Light,Rock,0.99,13.86,January
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Deep Purple,MK III The Final Concerts [Disc 1],Rock,0.99,13.86,January
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Miles Davis,The Essential Miles Davis [Disc 1],Jazz,0.99,13.86,January
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Miles Davis,The Essential Miles Davis [Disc 2],Jazz,0.99,13.86,January
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Santana,Supernatural,Rock,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,BackBeat,BackBeat Soundtrack,Rock And Roll,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,Billy Cobham,The Best Of Billy Cobham,Jazz,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 1],Metal,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,Black Label Society,Alcohol Fueled Brewtality Live! [Disc 2],Metal,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,Black Sabbath,Black Sabbath,Metal,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,Black Sabbath,Black Sabbath Vol. 4 (Remaster),Metal,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,Bruce Dickinson,Chemical Wedding,Metal,0.99,13.86,January
John,Gordon,USA,Boston,MA,Margaret,Park,775,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,A Real Live One,Metal,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Brave New World,Rock,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Dance Of Death,Heavy Metal,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Iron Maiden,Blues,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Killers,Heavy Metal,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Live After Death,Heavy Metal,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Live After Death,Metal,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Live At Donington 1992 (Disc 1),Rock,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,0.99,13.86,January
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,Iron Maiden,No Prayer For The Dying,Metal,0.99,13.86,January
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,JET,Get Born,Alternative & Punk,0.99,13.86,Febuary
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,0.99,13.86,Febuary
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Joe Satriani,Surfing with the Alien (Remastered),Rock,0.99,13.86,Febuary
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Jota Quest,Jota Quest-1995,Latin,0.99,13.86,Febuary
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Judas Priest,Living After Midnight,Metal,0.99,13.86,Febuary
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Kiss,Unplugged [Live],Rock,0.99,13.86,Febuary
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Page & Plant,Walking Into Clarksdale,Rock,0.99,13.86,August
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Paul D'Ianno,The Beast Live,Rock,0.99,13.86,August
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Pearl Jam,Pearl Jam,Alternative & Punk,0.99,13.86,August
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Pearl Jam,Ten,Rock,0.99,13.86,August
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Pearl Jam,Vs.,Rock,0.99,13.86,August
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Pink Floyd,Dark Side Of The Moon,Rock,0.99,13.86,August
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,A Matter of Life and Death,Rock,0.99,13.86,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,A Real Dead One,Metal,0.99,13.86,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,A Real Live One,Metal,0.99,13.86,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,Dance Of Death,Heavy Metal,0.99,13.86,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,Fear Of The Dark,Rock,0.99,13.86,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,Iron Maiden,Blues,0.99,13.86,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,Killers,Heavy Metal,0.99,13.86,April
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Iron Maiden,Live At Donington 1992 (Disc 1),Rock,0.99,13.86,April
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Lenny Kravitz,Greatest Hits,Rock,0.99,13.86,September
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Raul Seixas,Raul Seixas,Rock,0.99,13.86,September
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Rush,Retrospective I (1974-1980),Rock,0.99,13.86,September
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Santana,Santana - As Years Go By,Rock,0.99,13.86,September
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Santana,Santana Live,Rock,0.99,13.86,September
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Skank,O Samba Poconé,Rock,0.99,13.86,September
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Lenny Kravitz,Greatest Hits,Reggae,0.99,13.86,October
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Pearl Jam,Riot Act,Rock,0.99,13.86,October
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Pearl Jam,Ten,Rock,0.99,13.86,October
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Pink Floyd,Dark Side Of The Moon,Rock,0.99,13.86,October
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Queen,News Of The World,Rock,0.99,13.86,October
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,R.E.M.,New Adventures In Hi-Fi,Rock,0.99,13.86,October
Steve,Murray,United Kingdom,Edinburgh,State is Unknown,Steve,Johnson,720,Joe Satriani,Surfing with the Alien (Remastered),Rock,0.99,13.86,October
Steve,Murray,United Kingdom,Edinburgh,State is Unknown,Steve,Johnson,720,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,0.99,13.86,October
Steve,Murray,United Kingdom,Edinburgh,State is Unknown,Steve,Johnson,720,João Suplicy,Cafezinho,World,0.99,13.86,October
Steve,Murray,United Kingdom,Edinburgh,State is Unknown,Steve,Johnson,720,Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,0.99,13.86,October
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720,Foo Fighters,The Colour And The Shape,Rock,0.99,13.86,May
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720,Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,0.99,13.86,May
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720,Godsmack,Faceless,Metal,0.99,13.86,May
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Cidade Negra,Cidade Negra - Hits,Reggae,0.99,13.86,May
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Cláudio Zoli,Na Pista,Latin,0.99,13.86,May
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Frank Zappa & Captain Beefheart,Bongo Fury,Rock,0.99,13.86,May
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,0.99,13.86,May
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Metallica,Garage Inc. (Disc 1),Metal,0.99,13.86,May
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Queen,Greatest Hits II,Rock,0.99,13.86,May
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,Jamiroquai,Emergency On Planet Earth,Rock,0.99,13.86,May
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,Jamiroquai,Synkronized,R&B/Soul,0.99,13.86,May
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,0.99,13.86,May
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,Joe Satriani,Surfing with the Alien (Remastered),Rock,0.99,13.86,May
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,0.99,13.86,May
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,João Suplicy,Cafezinho,World,0.99,13.86,May
